基金代码,基金简称,日期,日增长率,近一周,近一月,近三月,近六月,近一年,近2年,近3年,今年来,成立来
164814,工银双债增强债券,2022-02-18,0.95,-1.39,-1.30,1.57,4.38,11.11,15.19,40.35,-0.28,102.71
005252,中海添瑞定开混合,2022-02-18,0.23,-1.15,-1.03,0.84,4.38,6.95,7.31,10.62,-0.35,15.46
009796,大成汇享一年持有混合A,2022-02-18,0.53,0.54,0.06,0.16,4.38,5.39,,,-0.40,8.46
350006,天治稳健双盈债券,2022-02-18,0.06,0,0.02,1.99,4.37,3.10,10.27,13.08,0.12,119.38
001019,兴业年年利定开债,2022-02-18,,-0.25,0.25,1.79,4.37,9.36,11.35,19.08,0.42,40.74
012716,长盛创新先锋混合C,2022-02-18,-0.90,3.75,-5.98,-5.58,4.37,,,,-7.31,5.89
003190,创金合信消费主题股票A,2022-02-18,0.39,2.98,1.90,-0.42,4.36,-18.30,68.86,152.13,-4.03,157.62
750005,安信平稳增长混合发起A,2022-02-18,0.93,-0.01,-0.90,2.76,4.36,-2.43,10.85,19.34,0.04,105.38
007505,华夏AH经济蓝筹股票A,2022-02-18,0.47,-0.90,0.38,3.01,4.36,-3.38,33.01,,0.91,37.97
011320,国泰上证综合ETF联接C,2022-02-18,0.55,0.41,-1.23,1.88,4.36,-0.27,,,-2.57,3.79
519945,长信富安纯债半年定开债A,2022-02-18,,0.10,0.66,1.47,4.35,9.74,11.19,15.82,0.82,36.39
007781,天弘弘新混合发起式,2022-02-18,0.28,-1.97,-2.28,1.47,4.35,3.58,18.92,,-3.10,26.70
011485,申万菱信宜选混合C,2022-02-18,0.03,0.21,-0.51,0.80,4.35,5.77,,,-0.78,5.75
531008,建信稳定增利债券A,2022-02-18,0.15,-0.65,-0.65,1.79,4.34,6.52,8.37,12.08,-0.20,56.44
001382,易方达国企改革混合,2022-02-18,0.43,0.69,1.12,2.18,4.33,-17.32,67.91,137.70,-2.87,133.90
007449,兴全多维价值混合A,2022-02-18,0.54,1.59,-6.82,-7.13,4.33,8.62,60.95,,-9.61,89.76
010389,易方达科益混合A,2022-02-18,0.86,1.28,-1.51,-1.59,4.33,-1.08,,,-6.92,7.78
970035,华安证券合赢九个月持有,2022-02-18,0.25,-0.09,0.54,2.77,4.33,,,,1.50,5.17
162210,泰达宏利集利债券A,2022-02-18,0.32,0.13,0.48,2.84,4.32,8.37,11.94,20.04,0.83,120.86
005825,申万菱信智能驱动股票,2022-02-18,-0.81,2.48,-8.01,-9.45,4.32,28.87,102.23,265.59,-12.15,273.16
675013,西部利得稳健双利债券C,2022-02-18,0.62,-1.75,-3.33,-1.39,4.30,2.14,31.87,58.79,-5.30,83
002035,安信平稳增长混合发起C,2022-02-18,0.93,-0.01,-0.90,2.73,4.30,-2.53,10.63,18.98,0.02,41.68
002561,东吴安鑫量化混合,2022-02-18,0.23,0.04,-0.28,1.15,4.30,7,19.46,49.13,0.11,53.39
009494,大成尊享18月定开混合C,2022-02-18,0.30,0.23,0.46,1.25,4.30,0.64,,,0.61,7.74
010629,广发可转债债券E,2022-02-18,0.21,-2.59,-7.25,-8.39,4.30,16.59,,,-11.23,34.99
004428,交银增利增强债券C,2022-02-18,0.14,-0.60,-0.70,1.11,4.29,10,24.85,41.21,-0.94,55.19
006130,华安中证500低波ETF联接C,2022-02-18,1.03,0.76,-2.50,2.84,4.28,15.79,24.76,41.37,-2.94,41.43
009880,安信成长动力一年持有混合,2022-02-18,0.98,1.44,1.31,0.11,4.28,-9.29,,,-1.77,31.94
001316,安信稳健增值混合A,2022-02-18,0.42,-0.28,0.62,3.24,4.27,8.43,14.20,24.06,1.45,60.66
012919,华宝未来主导混合C,2022-02-18,-1.53,6.40,-3.76,-9.38,4.27,,,,-7.78,1.45
002634,华宝未来主导混合A,2022-02-18,-1.59,6.32,-3.81,-9.38,4.26,22.46,63.03,128.94,-7.82,61.40
007398,兴全磐稳增利债券C,2022-02-18,0.26,-0.79,-0.46,1.82,4.26,11.94,10.80,,0.10,13.13
011492,华泰紫金丰睿债券发起A,2022-02-18,0.34,-0.90,-1.37,1,4.26,,,,-1.59,5.14
011857,安信均衡成长18个月持有混合C,2022-02-18,1.01,1.34,2.31,0.26,4.25,,,,-0.31,2.81
008767,财通资管鸿盛12个月定开债券C,2022-02-18,,-0.86,-0.14,1.69,4.24,11.94,,,0.04,12.86
005908,华泰保兴尊利债券A,2022-02-18,0.48,-0.70,0.16,1.52,4.23,8.60,14.04,22.74,0.48,28.29
005771,银华可转债债券,2022-02-18,0.32,-3.37,-7.74,-8.25,4.22,8.22,31.28,54.85,-10.81,66.99
501310,华宝沪港深中国增强(LOF)A,2022-02-18,1.30,-1.96,3.41,10.78,4.21,8,1.88,-6.75,7.94,-3.53
007506,华夏AH经济蓝筹股票C,2022-02-18,0.48,-0.90,0.36,2.93,4.21,-3.67,32.21,,0.87,36.90
009837,华夏磐锐一年定开混合A,2022-02-18,0.83,0.10,-0.31,1.64,4.21,29.26,,,-0.38,29.13
001071,华安媒体互联网混合A,2022-02-18,0.44,0.27,-4.52,-5.76,4.20,8.52,27.46,151.05,-7.85,198
006483,广发可转债债券C,2022-02-18,0.21,-2.59,-7.27,-8.44,4.20,16.35,58.65,84.19,-11.25,90.17
090016,大成消费主题混合,2022-02-18,0.81,1.64,-4.10,-4.79,4.19,-7.49,81.55,155.53,-9.76,148.61
420102,天弘永利债券B,2022-02-18,0.16,-0.11,-0.40,1.36,4.19,10.55,24.77,38.93,-0.61,140.98
005236,银华食品饮料量化股票发起式C,2022-02-18,0.17,2.25,1.13,-3.21,4.19,-10.07,101.25,161.97,-6.86,145.65
007263,东方红聚利债券C,2022-02-18,0.18,-0.44,0.04,1.21,4.19,13.77,18.03,,0.17,25.43
002794,天弘永利债券E,2022-02-18,0.16,-0.12,-0.41,1.36,4.18,10.55,24.78,38.93,-0.61,39.08
161233,国投瑞银瑞泰多策略混合A,2022-02-18,0.07,-0.11,-0.85,1.97,4.18,4.74,29.03,56.77,-1.60,50.77
007061,中加聚盈四个月定开债A,2022-02-18,,-0.40,0.78,2.11,4.18,9.25,10.36,,0.89,19.25
005945,工银可转债优选债券A,2022-02-18,0.55,-3.42,-6.44,-1.77,4.17,16.06,28.69,44.79,-7.34,55.19
009797,大成汇享一年持有混合C,2022-02-18,0.53,0.53,0.02,0.06,4.15,4.96,,,-0.46,7.82
000327,南方新蓝筹混合,2022-02-18,-1.19,6.93,-0.28,-1.29,4.14,10.73,64.33,119.32,-3.52,160.81
519944,长信富安纯债半年定开债C,2022-02-18,,0.10,0.62,1.37,4.14,9.29,10.30,14.45,0.77,32.85
004814,中欧红利优享混合A,2022-02-18,1.37,-0.20,-1.66,-2.25,4.14,6.46,63.05,99.51,-2.05,76.47
007950,招商量化精选股票C,2022-02-18,0.92,2.56,-1.48,5.46,4.14,20.67,75.14,,-0.42,100.65
002711,广发集丰债券A,2022-02-18,0.17,-0.26,-0.35,1.89,4.14,5.85,19.06,27.24,-0.43,37.79
004225,国寿安保稳诚混合A,2022-02-18,0.10,-0.03,0,2.31,4.13,5.65,24.80,29.76,-0.03,44.32
007935,平安惠澜纯债A,2022-02-18,0,0.04,0.42,1.80,4.13,8.12,9.25,,0.82,11.14
006445,华夏全球聚享A人民币,2022-02-17,-1.16,-1.72,-2.43,-1.11,4.12,18.11,20.81,33.33,1.85,33.50
003510,长盛可转债债券A,2022-02-18,0.19,-1.83,-8.09,-4.22,4.12,11.67,21.05,66.70,-9.53,67.84
008457,招商瑞阳混合C,2022-02-18,0.24,0.16,-0.67,0.91,4.12,7.67,32.54,,-0.56,33.43
530008,建信稳定增利债券C,2022-02-18,0.10,-0.62,-0.72,1.69,4.11,6.06,7.48,10.75,-0.26,143.59
162299,泰达宏利集利债券C,2022-02-18,0.32,0.13,0.45,2.74,4.11,7.94,11.03,18.57,0.78,109.06
011618,国投瑞银瑞泰多策略混合C,2022-02-18,0.07,-0.11,-0.86,1.95,4.11,,,,-1.61,6.84
012010,富国泰享回报6个月持有混合A,2022-02-18,0.07,0.11,0.71,2.68,4.11,,,,1.99,4.52
004702,南方金融主题灵活配置混合A,2022-02-18,2.34,-1.13,-1.38,8.33,4.10,2.34,42.48,77.94,1.68,57.30
005487,平安量化精选混合C,2022-02-18,0.63,0.97,-1.45,2.69,4.10,4.67,60.85,88.17,-1.10,69.58
011243,万家惠裕回报6个月持有期混合A,2022-02-18,0.16,-0.21,-0.39,1.01,4.10,,,,-0.29,4.42
001364,大成景润灵活配置混合,2022-02-18,0.17,0,-1.07,1.35,4.09,4.18,35.41,60.67,-1.64,19.70
850688,海通红利优选一年持有混合A,2022-02-18,0.88,-0.34,0.25,2.60,4.09,,,,0.02,4.98
850006,海通红利优选一年持有混合B,2022-02-18,0.87,-0.34,0.26,2.60,4.09,,,,0.03,4.98
001418,泰达宏利创益混合A,2022-02-18,0.53,-0.70,-1.73,-0.64,4.08,6.82,21.22,39.31,-1.33,70.80
320001,诺安平衡混合,2022-02-18,0.52,-0.86,-3.45,-1.82,4.08,3.23,26.62,46.02,-4.64,526.22
090002,大成债券A/B,2022-02-18,0.08,-0.33,-0.31,0.75,4.07,7.01,10.23,17.19,-0.78,244.74
003028,安信新优选混合A,2022-02-18,0.47,0.12,0.12,3.12,4.07,4.43,29.98,45.16,0.58,65.57
004226,国寿安保稳诚混合C,2022-02-18,0.09,-0.04,-0.01,2.28,4.07,5.54,24.56,29.38,-0.04,43.61
003749,创金合信鑫收益混合A,2022-02-18,0.26,-0.28,-1.27,1.16,4.04,0.26,3.03,9.06,-1.84,15.60
011493,华泰紫金丰睿债券发起C,2022-02-18,0.34,-0.91,-1.40,0.90,4.04,,,,-1.65,4.82
320021,诺安双利债券发起,2022-02-18,0.11,-0.67,-0.92,-0.15,4.03,8.53,21.98,36.69,-1.54,168.60
007450,兴全多维价值混合C,2022-02-18,0.54,1.58,-6.87,-7.26,4.03,7.97,59.04,,-9.68,86.57
009610,天弘永利债券C,2022-02-18,0.17,-0.11,-0.42,1.29,4.03,10.22,,,-0.64,22.22
371020,上投摩根纯债债券A,2022-02-18,0.10,-0.93,-1.84,0.72,4.02,6.02,6.72,12.07,-2.21,67
005909,华泰保兴尊利债券C,2022-02-18,0.47,-0.71,0.12,1.41,4.02,8.15,13.10,21.25,0.41,26.40
011971,东财银行A,2022-02-18,1.24,-1.02,3.25,6.68,4.02,,,,7.28,-1.27
003567,华夏行业景气混合,2022-02-18,0.47,3.75,-5.07,-3.94,4.01,74.56,174.54,245.45,-8.94,268.87
003029,安信新优选混合C,2022-02-18,0.46,0.11,0.10,3.08,4.01,4.32,29.73,44.72,0.56,63.86
007397,华宝沪港深中国增强(LOF)C,2022-02-18,1.31,-1.97,3.37,10.67,4.01,7.57,1.08,,7.88,-3.41
009838,华夏磐锐一年定开混合C,2022-02-18,0.83,0.09,-0.34,1.53,4.01,28.75,,,-0.43,28.54
750002,安信目标收益债券A,2022-02-18,0.08,-0.32,0.32,2.38,4,12.34,14.61,22.34,0.81,79.12
001338,安信稳健增值混合C,2022-02-18,0.41,-0.29,0.58,3.11,4,7.89,13.06,22.23,1.38,59.94
001711,安信新趋势混合C,2022-02-18,0.44,-0.09,0.61,2.96,3.99,7.70,14.34,24.49,1.41,40.18
003191,创金合信消费主题股票C,2022-02-18,0.38,2.97,1.84,-0.59,3.99,-18.86,66.53,146.41,-4.12,149.22
003980,中银证券瑞益灵活配置混合A,2022-02-18,0.64,1.56,-4.94,-5.05,3.99,23.34,78.61,131.26,-5.16,137.43
011504,上银丰益混合A,2022-02-18,0.02,-0.16,-0.12,2.08,3.99,,,,-0.02,4.05
420002,天弘永利债券A,2022-02-18,0.17,-0.12,-0.44,1.27,3.98,10.11,23.79,37.29,-0.66,127.87
008491,万家周期优势企业混合A,2022-02-18,0.82,0.67,-2.80,-6.01,3.98,19.67,,,-8.46,19.23
011384,南方远见回报股票A,2022-02-18,0.90,0.88,-2.23,-2.68,3.98,,,,-4.20,-3.70
003511,长盛可转债债券C,2022-02-18,0.19,-1.84,-8.10,-4.28,3.97,11.35,20.34,65.46,-9.56,69.40
001710,安信新趋势混合A,2022-02-18,0.35,-0.09,0.52,2.95,3.97,7.87,14.72,25.27,1.32,41.71
005946,工银可转债优选债券C,2022-02-18,0.55,-3.43,-6.48,-1.87,3.97,15.60,27.66,43.03,-7.39,52.76
010099,民生加银汇智3个月定开债,2022-02-18,0,1.98,2.48,3.39,3.97,13.94,,,2.70,14.01
020002,国泰金龙债券A,2022-02-18,0.10,-0.85,-1.13,0.48,3.96,8.13,-4.45,0,-0.66,117.95
007062,中加聚盈四个月定开债C,2022-02-18,,-0.41,0.73,2,3.96,8.80,9.47,,0.83,17.96
010423,国投瑞银价值成长一年持有混合A,2022-02-18,1.06,0.28,1.91,2.31,3.96,-6.43,,,-1.04,0.85
008905,嘉合锦鹏添利混合A,2022-02-18,0.12,0.02,0.61,1.97,3.95,9.04,,,1.29,9.98
002636,广发集裕债券A,2022-02-18,0.07,-0.14,-0.36,0.79,3.94,5.59,11.31,28.61,-0.43,39.80
003750,创金合信鑫收益混合C,2022-02-18,0.27,-0.29,-1.29,1.11,3.94,0.12,2.70,7.17,-1.87,28.17
006906,创金合信鑫收益混合E,2022-02-18,0.27,-0.29,-1.28,1.11,3.94,0.07,2.62,7.05,-1.87,7.67
009189,华宝成长策略混合,2022-02-18,-0.44,1.91,-4.24,-6.45,3.93,9.25,,,-10.26,63.62
009766,安信平稳双利3个月持有混合A,2022-02-18,0.55,0.08,0.50,3.55,3.93,5.11,,,1.03,10.65
092002,大成债券C,2022-02-18,0.08,-0.34,-0.33,0.67,3.92,6.69,9.58,16.14,-0.83,171.63
510080,长盛全债指数增强债券,2022-02-18,-0.03,-0.05,0.53,2.38,3.91,6.56,17.91,35.09,1.09,340.22
004823,上投安裕回报A,2022-02-18,0.12,-0.23,0.55,2.57,3.91,4.47,18.54,41.37,0.59,43.12
005910,广发龙头优选混合,2022-02-18,0.26,2.71,-2.84,-3.59,3.91,-18.37,48.84,98.42,-5.14,107.31
010390,易方达科益混合C,2022-02-18,0.86,1.26,-1.57,-1.79,3.91,-1.87,,,-7.01,6.67
012011,富国泰享回报6个月持有混合C,2022-02-18,0.07,0.10,0.69,2.58,3.91,,,,1.94,4.24
003438,招商招怡纯债A,2022-02-18,0,-0.06,-0.11,1.16,3.89,5.78,6.95,10.17,-0.18,18.60
000489,光大岁末红利纯债A,2022-02-18,-0.06,-0.03,0.83,2.86,3.89,3.67,2.79,7.96,1.38,30.34
006448,华夏全球聚享C人民币,2022-02-17,-1.16,-1.72,-2.49,-1.22,3.89,17.53,19.70,31.62,1.78,31.78
009031,工银聚和一年定开混合A,2022-02-18,0.34,-0.07,0.55,2.04,3.88,6.38,,,0.86,16.23
011244,万家惠裕回报6个月持有期混合C,2022-02-18,0.16,-0.22,-0.42,0.91,3.88,,,,-0.33,4.15
004081,国联安鑫乾混合A,2022-02-18,0.17,0.25,0.17,2.29,3.88,5.09,27.85,47.82,-0.07,70.83
217024,招商安盈债券A,2022-02-18,0.25,0,-0.53,2.21,3.87,9.09,14.54,26.88,-0.18,88.32
000689,前海开源新经济混合A,2022-02-18,-1.06,5.14,-8.21,-13.54,3.87,73.86,185.10,226.87,-12.87,238.40
007936,平安惠澜纯债C,2022-02-18,0,0.03,0.38,1.67,3.87,7.58,8.16,,0.75,9.93
003961,易方达瑞程灵活配置混合A,2022-02-18,0.25,3.03,-9.48,-6.28,3.86,4.63,84.59,235.55,-10.21,261.99
003703,博时富鑫纯债,2022-02-18,-0.01,0.02,0.18,0.99,3.86,6.19,6.26,10.46,0.32,18.58
012233,招商安盈债券C,2022-02-18,0.26,0,-0.55,2.25,3.86,,,,-0.20,7.13
160215,国泰价值经典混合(LOF),2022-02-18,0.62,3.68,-7.65,0.25,3.85,9.88,39.77,88.28,-4.75,263.60
009486,光大瑞和混合A,2022-02-18,-1.03,7.22,-3.30,-15.06,3.85,-13.58,,,-10.08,0.57
007410,浦银安盛中证高股息ETF联接A,2022-02-18,0.99,1.26,-3.49,4.17,3.84,10.77,,,-4.25,39.70
850699,海通红利优选一年持有混合C,2022-02-18,0.87,-0.34,0.19,2.45,3.84,,,,-0.07,4.72
002712,广发集丰债券C,2022-02-18,0.17,-0.26,-0.35,1.73,3.83,5.28,17.89,25.45,-0.52,34.94
371120,上投摩根纯债债券B,2022-02-18,0.09,-0.94,-1.88,0.62,3.83,5.62,5.97,10.79,-2.27,58.95
003373,大成景禄灵活配置混合A,2022-02-18,0.18,0.01,-1.04,1.43,3.82,4,35.09,76.85,-1.63,51.79
003845,汇安丰恒灵活配置混合A,2022-02-18,0.34,-0.10,0.43,2.08,3.82,5.85,10.52,18.03,0.83,-0.19
007821,华泰紫金丰利中短债发起A,2022-02-18,0,0.01,0.41,1.29,3.82,7.21,-3.26,,0.64,0.17
011972,东财银行C,2022-02-18,1.23,-1.04,3.21,6.56,3.82,,,,7.21,-1.59
003439,招商招怡纯债C,2022-02-18,0,-0.07,-0.13,1.11,3.81,4.20,5.05,8.02,-0.21,15.78
001704,国投瑞银进宝灵活配置混合,2022-02-18,-1.05,9.93,6.29,-8.67,3.81,48.17,150.47,378.69,-6.78,347.72
005810,南方瑞祥一年混合A,2022-02-18,0.93,0.81,-2.06,-2.47,3.81,-22.69,44.47,88.19,-4.08,88.40
007091,东兴兴福一年定开债券,2022-02-18,,0.06,0.46,2.18,3.80,4.45,5.54,,0.65,9.31
010561,银华巨潮小盘价值ETF联接,2022-02-18,1.44,0.13,-2.61,4.29,3.79,18.11,,,-2.04,19.98
008298,华夏中证银行ETF联接A,2022-02-18,1.23,-1.04,3.21,6.36,3.78,-1.77,26.87,,7.18,22.09
011444,创金合信瑞裕混合A,2022-02-18,0.31,0.45,-1.87,4.16,3.78,-9.10,,,-3.11,-7.95
010338,国投瑞银远见成长混合A,2022-02-18,1.25,0.01,-0.06,1.91,3.78,-6.95,,,-1.29,-3.84
007053,平安季开鑫定开债A,2022-02-18,0,0.05,0.80,2.09,3.78,8.67,9.34,,1.28,13.57
020012,国泰金龙债券C,2022-02-18,0,-0.90,-1.20,0.30,3.77,7.73,-4.99,-0.92,-0.80,61.61
003374,大成景禄灵活配置混合C,2022-02-18,0.18,0,-1.05,1.40,3.77,3.90,35.20,76.85,-1.65,51.61
011505,上银丰益混合C,2022-02-18,0.02,-0.17,-0.15,1.98,3.77,,,,-0.08,3.70
003846,汇安丰恒灵活配置混合C,2022-02-18,0.34,-0.10,0.43,2.04,3.76,5.84,10.54,26.60,0.81,8.55
002383,大成趋势回报灵活配置混合,2022-02-18,0.15,0,-1.12,1.45,3.76,3.59,18.39,47.66,-1.70,32.60
011630,东财有色金属A,2022-02-18,0.36,5.52,5.78,3.43,3.76,,,,2.22,50.74
006921,南方智诚混合,2022-02-18,0.91,0.87,-2.17,-2.56,3.75,-23.91,43.83,,-4.28,79.51
006559,永赢通益债券C,2022-02-18,0.03,0.09,0.78,2.55,3.75,7.31,10.79,17.44,1.41,19.18
010424,国投瑞银价值成长一年持有混合C,2022-02-18,1.06,0.28,1.88,2.21,3.75,-6.81,,,-1.09,0.36
003962,易方达瑞程灵活配置混合C,2022-02-18,0.25,3.02,-9.49,-6.32,3.75,4.42,83.86,234.46,-10.23,263.69
001473,建信大安全战略精选股票,2022-02-18,1.09,1.16,-3.04,1.97,3.74,-3.58,70.66,170.12,-2.53,215.72
001367,德邦新添利债券A,2022-02-18,0.51,-0.04,0.84,3.10,3.74,3.33,12.01,20.46,0.88,52.78
002704,德邦锐兴债券A,2022-02-18,0.01,0.07,0.53,1.61,3.74,8.78,8.80,12.39,0.86,21.01
750003,安信目标收益债券C,2022-02-18,0.08,-0.41,0.25,2.26,3.73,11.88,13.65,20.81,0.74,72.01
003981,中银证券瑞益灵活配置混合C,2022-02-18,0.64,1.55,-4.98,-5.17,3.73,22.73,77.67,128.90,-5.23,132.52
519753,交银安心收益债券,2022-02-18,0.03,0.15,0.24,1.66,3.73,4.22,11.73,15.08,0.30,18.88
257010,国联安小盘精选混合,2022-02-18,1.02,-0.20,-3.03,2.47,3.72,1.25,45.76,74.17,-1.99,703.19
004815,中欧红利优享混合C,2022-02-18,1.37,-0.22,-1.72,-2.44,3.72,5.63,60.49,95.06,-2.15,71.44
008906,嘉合锦鹏添利混合C,2022-02-18,0.12,0.01,0.58,1.88,3.72,8.59,,,1.23,9.17
013157,前海开源新经济混合C,2022-02-18,-1.06,5.13,-8.23,-13.60,3.72,,,,-12.91,1.81
008492,万家周期优势企业混合C,2022-02-18,0.81,0.65,-2.85,-6.13,3.71,19.08,,,-8.53,18.46
009767,安信平稳双利3个月持有混合C,2022-02-18,0.55,0.07,0.47,3.44,3.71,4.68,,,0.98,10
011073,鹏华安润混合A,2022-02-18,0.12,-0.10,-1.10,-0.94,3.71,2.91,,,-1.61,4.51
000490,光大岁末红利纯债C,2022-02-18,-0.07,-0.02,0.82,2.77,3.70,3.24,2.18,6.90,1.35,26.57
010673,兴全中证800六个月持有指数A,2022-02-18,1.20,0.23,-1.48,4.17,3.69,1.99,,,-0.63,1.99
002826,中银永利半年定开债,2022-02-18,,-0.14,0.27,1.74,3.68,9.26,10.13,19.38,0.27,31.56
007551,鑫元泽利债券,2022-02-18,0.01,0.07,0.59,2.02,3.68,7.35,10.55,,1.10,14.31
004082,国联安鑫乾混合C,2022-02-18,0.17,0.24,0.13,2.18,3.67,4.66,26.80,95.26,-0.13,106.24
007411,浦银安盛中证高股息ETF联接C,2022-02-18,1,1.25,-3.51,4.09,3.67,10.41,,,-4.28,38.84
008475,招商民安增益债券A,2022-02-18,0.12,0.08,-0.49,1.15,3.67,6.15,,,-0.25,10.76
011385,南方远见回报股票C,2022-02-18,0.90,0.87,-2.29,-2.82,3.67,,,,-4.28,-4.22
001312,华安新优选灵活配置混合A,2022-02-18,0.25,0.59,-0.42,0.59,3.66,7.78,26.57,31.89,-0.83,19.10
004824,上投安裕回报C,2022-02-18,0.12,-0.23,0.51,2.44,3.66,3.96,17.37,39,0.53,40.24
007054,平安季开鑫定开债C,2022-02-18,0,0.05,0.79,2.03,3.66,8.40,8.69,,1.26,12.87
519198,万家颐和灵活配置混合,2022-02-18,3.10,0.61,5.72,17.70,3.66,11.75,77.86,97.88,10.90,113.13
007055,平安季开鑫定开债E,2022-02-18,0.01,0.05,0.79,2.03,3.66,8.40,8.80,,1.26,12.87
002637,广发集裕债券C,2022-02-18,0.07,-0.22,-0.44,0.66,3.65,5.17,10.27,27,-0.51,36.40
483003,工银精选平衡混合,2022-02-18,1.24,-0.66,-1.42,3.01,3.65,-0.01,74.69,127.85,-2.05,237.33
162102,金鹰中小盘精选混合,2022-02-18,0.97,0.27,-8.54,-1.64,3.64,32.41,26.43,114.97,-7.52,799.12
003641,长盛盛丰灵活配置混合A,2022-02-18,0.34,0.67,-1.54,0.18,3.63,-0.95,31.09,43.79,-2.57,52.87
009820,嘉实浦惠6个月持有期混合A,2022-02-18,0.03,0.19,-0.37,0.41,3.63,3.65,,,-0.43,7.13
003505,景顺长城景颐丰利债券C,2022-02-18,0.24,-1.39,-1.57,0.81,3.62,6.04,5.94,10.98,-2.32,20.97
008299,华夏中证银行ETF联接C,2022-02-18,1.22,-1.04,3.18,6.27,3.62,-2.07,26.11,,7.14,21.29
009594,国泰中债1-3年国开债C,2022-02-18,-0.02,0.03,0.27,1.11,3.62,6.14,,,0.60,7.76
012049,天弘安盈一年持有A,2022-02-18,0.19,-0.29,-0.27,1.53,3.62,,,,-0.60,6.23
007822,华泰紫金丰利中短债发起C,2022-02-18,0,0,0.37,1.19,3.61,6.78,-4.04,,0.59,-0.82
255010,国联安稳健混合,2022-02-18,1.51,0.30,-1.52,4.75,3.60,-7.53,51.73,87.43,-0.57,810.19
011631,东财有色金属C,2022-02-18,0.36,5.52,5.75,3.36,3.60,,,,2.18,50.32
005313,万家中证1000指数增强A,2022-02-18,0.23,3.94,-4.58,-2.05,3.59,29.52,54.15,107.42,-5.33,119.43
400027,东方双债添利债券A,2022-02-18,0.42,-1.04,-3.17,-0.29,3.58,5.59,15.08,22.93,-3.73,87.38
002705,德邦锐兴债券C,2022-02-18,0.01,0.06,0.51,1.54,3.58,8.49,8.25,11.41,0.82,18.62
005547,诺安圆鼎定开债,2022-02-18,,0.08,0.62,2.01,3.58,7.80,11.24,17.03,1.08,24.99
010339,国投瑞银远见成长混合C,2022-02-18,1.26,0.01,-0.08,1.82,3.58,-7.31,,,-1.34,-4.28
010379,广发均衡优选混合A,2022-02-18,1.04,-3.12,0.56,0.70,3.58,6.25,,,-1.08,6.67
011791,招商瑞盈9个月持有期混合A,2022-02-18,0.12,0.01,-0.60,1.37,3.58,,,,-0.27,4.35
002144,华安新优选灵活配置混合C,2022-02-18,0.21,0.50,-0.56,0.57,3.57,7.66,26.45,31.48,-0.91,42.43
004351,汇丰晋信珠三角区域发展混合,2022-02-18,1.32,0.15,-6.15,-4.11,3.57,13.79,58.72,104.90,-9.27,85.31
001398,华泰柏瑞健康生活混合,2022-02-18,0.84,1.52,-1.26,-3.89,3.56,0.39,55.02,150.83,-7.81,80.60
006466,浦银安盛双债增强债券A,2022-02-18,0.14,-0.63,-0.38,1.30,3.56,6.95,10.62,,-0.31,17.09
009032,工银聚和一年定开混合C,2022-02-18,0.34,-0.08,0.51,1.87,3.56,5.73,,,0.78,15
011128,华安精致生活混合A,2022-02-18,0.36,0.32,-1.98,-5.47,3.56,,,,-5.53,29.52
011074,鹏华安润混合C,2022-02-18,0.12,-0.11,-1.13,-1.01,3.55,2.60,,,-1.65,4.14
011445,创金合信瑞裕混合C,2022-02-18,0.31,0.44,-1.90,4.05,3.55,-9.52,,,-3.16,-8.37
001484,天弘新价值混合,2022-02-18,0.99,0.45,-0.35,1.36,3.54,3.03,25.45,50.67,-1.28,64.10
002441,德邦新添利债券C,2022-02-18,0.51,-0.05,0.80,2.99,3.54,2.94,11.14,19.10,0.82,99.34
160517,博时中证银行指数(LOF),2022-02-18,1.23,-1.11,3.23,6.69,3.53,-4.27,27.22,44.22,7.22,50.49
003180,前海联合添利债券A,2022-02-18,0.30,-0.24,-1.13,0.78,3.53,5.02,15.87,23.24,-1.10,21.84
008624,汇安裕鑫12个月定开纯债债券,2022-02-18,,0.08,0.66,2.01,3.53,7.61,,,1.11,9.97
012763,华泰紫金中证细分食品饮料发起A,2022-02-18,0.54,2.98,-0.66,-3.29,3.53,,,,-7.14,2.24
003642,长盛盛丰灵活配置混合C,2022-02-18,0.34,0.66,-1.55,0.13,3.52,-1.89,29.59,41.34,-2.59,46.03
007385,华泰保兴安盈定开混合,2022-02-18,0.39,0.09,0.31,1.44,3.52,2.87,20.84,,0.98,31.37
000583,江信聚福定开债,2022-02-18,,0.01,0.67,1.74,3.51,6.23,8.67,13.84,0.83,58.59
002358,国投瑞银瑞祥A,2022-02-18,0.23,-0.22,0.03,1.28,3.51,7.11,26.06,58.45,0.06,71.40
008571,金信民达纯债A,2022-02-18,0.06,-0.30,0.01,1.40,3.51,9.95,,,0.49,11.42
010688,招商瑞德一年持有期混合A,2022-02-18,0.18,0.24,-0.41,0.92,3.51,5.39,,,-0.06,5.64
008672,宝盈祥泽混合A,2022-02-18,0.43,0.08,0.09,2.85,3.50,4.14,17.09,,0.09,17.45
011192,广发恒荣三个月持有期混合A,2022-02-18,0.10,0.39,-1.13,1.03,3.50,,,,-0.85,3.50
003545,东兴兴利债券A,2022-02-18,0,0.11,0.44,1.84,3.49,5.65,9.88,13.68,0.79,18.13
006174,长信稳裕三个月定开债,2022-02-18,0.11,-0.20,0.37,1.56,3.49,8.27,12.35,18.14,0.51,21.62
470058,汇添富可转换债券A,2022-02-18,0.55,-2.30,-4.18,-2.44,3.48,4.34,29.88,63.56,-7.34,147.76
